watershed_id,site_id,date,month_index,month_of_year,nitrate_mgL,log_nitrate,rain_7day_mm,temp_c,landuse_ag,rain_cwc,rain_cgm,rain_mean_site,rain_mean_site_cgm,temp_cwc,landuse_ag_cgm
W01,W01_S02,2022-05-01,5,5,1.178262928014927,0.1640412589787182,2.4976145776733767,9.54607498731658,0.29468548249039367,-14.623271294531184,-11.595637076462733,17.12088587220456,3.0276342180684477,-4.193826684432269,-0.2158944864965225
W01,W01_S02,2022-06-01,6,6,1.889960557819034,0.6365559599749749,12.889167195048499,10.917153800996317,0.29468548249039367,-4.231718677156062,-1.2040844590876105,17.12088587220456,3.0276342180684477,-2.822747870752531,-0.2158944864965225
W01,W01_S02,2022-07-01,7,7,1.2886245985066118,0.25357544686708167,11.325422719739555,14.637327315590621,0.29468548249039367,-5.795463152465006,-2.7678289343965545,17.12088587220456,3.0276342180684477,0.8974256438417729,-0.2158944864965225
W01,W01_S02,2022-08-01,8,8,0.7946495608329356,-0.22985406549417003,8.925063023140664,22.314239291682604,0.29468548249039367,-8.195822849063896,-5.168188630995445,17.12088587220456,3.0276342180684477,8.574337619933756,-0.2158944864965225
W01,W01_S02,2022-09-01,9,9,1.2958259403590127,0.2591482836317819,12.205130093369156,22.59032330505051,0.29468548249039367,-4.915755778835404,-1.8881215607669528,17.12088587220456,3.0276342180684477,8.850421633301663,-0.2158944864965225
W01,W01_S02,2022-10-01,10,10,1.492578682312204,0.40050528336218894,15.841617412423888,20.426621688280797,0.29468548249039367,-1.2792684597806723,1.748365758287779,17.12088587220456,3.0276342180684477,6.6867200165319485,-0.2158944864965225
W01,W01_S02,2022-11-01,11,11,2.6878232203624304,0.9887316542639947,24.96350654955517,18.888464571276817,0.29468548249039367,7.8426206773506095,10.87025489541906,17.12088587220456,3.0276342180684477,5.148562899527969,-0.2158944864965225
W01,W01_S02,2022-12-01,12,12,1.629693428309288,0.488391916337413,24.438755901653455,18.224507430372697,0.29468548249039367,7.317870029448894,10.345504247517345,17.12088587220456,3.0276342180684477,4.484605758623848,-0.2158944864965225
W01,W01_S02,2023-01-01,13,1,1.126446084193985,0.11906761839899668,11.005786198890403,16.432714752077057,0.29468548249039367,-6.115099673314157,-3.087465455245706,17.12088587220456,3.0276342180684477,2.692813080328209,-0.2158944864965225
W01,W01_S02,2023-02-01,14,2,2.8324661856525584,1.0411477758620258,23.863199682925092,14.24803996562371,0.29468548249039367,6.742313810720532,9.769948028788983,17.12088587220456,3.0276342180684477,0.5081382938748611,-0.2158944864965225
W01,W01_S02,2023-03-01,15,3,2.3376795458201123,0.8491587902769251,22.62241190569679,6.722842831417059,0.29468548249039367,5.50152603349223,8.52916025156068,17.12088587220456,3.0276342180684477,-7.0170588403317895,-0.2158944864965225
W01,W01_S02,2023-04-01,16,4,2.015952927299732,0.7010920003828127,9.809426889012679,8.49361921731205,0.29468548249039367,-7.311458983191882,-4.2838247651234305,17.12088587220456,3.0276342180684477,-5.246282454436798,-0.2158944864965225
W01,W01_S02,2023-05-01,17,5,0.5410076287882095,-0.6143218989629713,10.324929924669208,6.605408338483281,0.29468548249039367,-6.795955947535353,-3.7683217294669014,17.12088587220456,3.0276342180684477,-7.134493333265567,-0.2158944864965225
W01,W01_S02,2023-06-01,18,6,2.2180727846477324,0.7966387038305777,21.412927707939065,10.392203546607023,0.29468548249039367,4.292041835734505,7.319676053802956,17.12088587220456,3.0276342180684477,-3.347698125141825,-0.2158944864965225
W01,W01_S03,2022-01-01,1,1,0.23074127067022684,-1.4664582365629617,14.993755773349584,17.267905584292862,0.49058790027847266,2.690906695783468,0.9005041192134744,12.302849077566115,-1.7904025765699974,3.933707637225149,-0.0199920687084435
W01,W01_S03,2022-02-01,2,2,3.3981361948920785,1.223227103344721,12.52421266907817,11.14406825739512,0.49058790027847266,0.22136359151205376,-1.56903898505794,12.302849077566115,-1.7904025765699974,-2.1901296896725935,-0.0199920687084435
W01,W01_S03,2022-03-01,3,3,0.3470298093360434,-1.0583445968574154,7.769978376838215,7.841687233410568,0.49058790027847266,-4.5328707007279005,-6.323273277297894,12.302849077566115,-1.7904025765699974,-5.492510713657145,-0.0199920687084435
W01,W01_S03,2022-04-01,4,4,1.9417437999516134,0.6635864352915941,3.3011038980010867,8.420807775677153,0.49058790027847266,-9.00174517956503,-10.792147756135023,12.302849077566115,-1.7904025765699974,-4.91339017139056,-0.0199920687084435
W01,W01_S03,2022-05-01,5,5,1.9828594111526279,0.6845399499757452,3.508380750033577,8.057973842848247,0.49058790027847266,-8.794468327532538,-10.584870904102532,12.302849077566115,-1.7904025765699974,-5.276224104219466,-0.0199920687084435
W01,W01_S03,2022-06-01,6,6,1.0104452418108527,0.010391067190730047,11.869254778984994,13.707735619754324,0.49058790027847266,-0.43359429858112186,-2.2239968751511157,12.302849077566115,-1.7904025765699974,0.3735376726866111,-0.0199920687084435
W01,W01_S03,2022-07-01,7,7,1.8959729258541227,0.6397321241180709,9.549136310675511,14.618919878930921,0.49058790027847266,-2.7537127668906045,-4.544115343460598,12.302849077566115,-1.7904025765699974,1.2847219318632082,-0.0199920687084435
W01,W01_S03,2022-08-01,8,8,0.991231720555221,-0.008806947004907723,20.08977302196635,17.84371976408724,0.49058790027847266,7.786923944400236,5.996521367830242,12.302849077566115,-1.7904025765699974,4.509521817019527,-0.0199920687084435
W01,W01_S03,2022-09-01,9,9,1.039721757034883,0.03895313604510697,11.561263366123958,18.078099125170034,0.49058790027847266,-0.7415857114421573,-2.531988288012151,12.302849077566115,-1.7904025765699974,4.7439011781023215,-0.0199920687084435
W01,W01_S03,2022-10-01,10,10,0.9378394571767248,-0.06417649902031325,1.774609013895583,23.83644190194259,0.49058790027847266,-10.528240063670532,-12.318642640240526,12.302849077566115,-1.7904025765699974,10.502243954874876,-0.0199920687084435
W01,W01_S03,2022-11-01,11,11,1.315930084840376,0.27454370447084453,15.713318617938421,20.42803112867729,0.49058790027847266,3.410469540372306,1.6200669638023122,12.302849077566115,-1.7904025765699974,7.093833181609577,-0.0199920687084435
W01,W01_S03,2022-12-01,12,12,0.9875385239899043,-0.012539771332448074,13.327257620089787,15.631212574343781,0.49058790027847266,1.0244085425236715,-0.7659940340463223,12.302849077566115,-1.7904025765699974,2.2970146272760683,-0.0199920687084435
W01,W01_S03,2023-01-01,13,1,0.9702042905671696,-0.030248620827501627,18.212922207040442,16.176010397610238,0.49058790027847266,5.910073129474327,4.119670552904333,12.302849077566115,-1.7904025765699974,2.841812450542525,-0.0199920687084435
W01,W01_S03,2023-02-01,14,2,1.5588677369716681,0.44395974810056604,30.30084834257816,11.739499639429422,0.49058790027847266,17.997999265012044,16.207596688442052,12.302849077566115,-1.7904025765699974,-1.594698307638291,-0.0199920687084435
W01,W01_S03,2023-03-01,15,3,0.9031420466725348,-0.10187543265113147,31.76463897204696,10.6205948981437,0.49058790027847266,19.461789894480845,17.67138731791085,12.302849077566115,-1.7904025765699974,-2.7136030489240124,-0.0199920687084435
W01,W01_S03,2023-04-01,16,4,0.9199643183546877,-0.08342039408826385,3.5443851835409546,5.882508960329976,0.49058790027847266,-8.75846389402516,-10.548866470595154,12.302849077566115,-1.7904025765699974,-7.451688986737737,-0.0199920687084435
W01,W01_S03,2023-05-01,17,5,1.5649903673534884,0.4478796689274798,5.21634889966742,5.335614461241697,0.49058790027847266,-7.086500177898696,-8.87690275446869,12.302849077566115,-1.7904025765699974,-7.998583485826016,-0.0199920687084435
W01,W01_S03,2023-06-01,18,6,4.676117576079219,1.5424681878786506,6.430095594340892,13.384732003933657,0.49058790027847266,-5.872753483225224,-7.6631560597952175,12.302849077566115,-1.7904025765699974,0.05053405686594381,-0.0199920687084435
W01,W01_S04,2022-01-01,1,1,2.666144130587889,0.9806332827812734,9.47294863834541,14.953580165271795,0.6520607983145097,-2.970358684040285,-4.6203030157907,12.443307322385694,-1.6499443317504188,1.6441057856122558,0.14148082932759354
W01,W01_S04,2022-02-01,2,2,2.21087651601399,0.793389050480276,19.393278360405034,10.655350645108937,0.6520607983145097,6.94997103801934,5.300026706268925,12.443307322385694,-1.6499443317504188,-2.654123734550602,0.14148082932759354
W01,W01_S04,2022-03-01,3,3,3.7991549259913806,1.3347786541034798,27.2830462575797,8.32559327686301,0.6520607983145097,14.839738935194005,13.18979460344359,12.443307322385694,-1.6499443317504188,-4.983881102796529,0.14148082932759354
W01,W01_S04,2022-04-01,4,4,3.6471236770022704,1.2939388232346187,10.709619941221918,9.299723754898778,0.6520607983145097,-1.7336873811637759,-3.383631712914191,12.443307322385694,-1.6499443317504188,-4.009750624760761,0.14148082932759354
W01,W01_S04,2022-05-01,5,5,2.4613902683183277,0.9007263400302072,3.5128065336045813,11.099905547154577,0.6520607983145097,-8.930500788781114,-10.580445120531529,12.443307322385694,-1.6499443317504188,-2.209568832504962,0.14148082932759354
W01,W01_S04,2022-06-01,6,6,1.4580029956795943,0.37706768823428316,3.8053326321404763,10.11669776114703,0.6520607983145097,-8.637974690245217,-10.287919021995632,12.443307322385694,-1.6499443317504188,-3.192776618512509,0.14148082932759354
W01,W01_S04,2022-07-01,7,7,0.7705927888132842,-0.2605952047195591,8.594238761711358,16.04329596647692,0.6520607983145097,-3.8490685606743362,-5.499012892424751,12.443307322385694,-1.6499443317504188,2.7338215868173794,0.14148082932759354
W01,W01_S04,2022-08-01,8,8,3.2842365664860274,1.189134225075497,12.493395396699595,19.792546670972477,0.6520607983145097,0.05008807431390139,-1.5998562574365138,12.443307322385694,-1.6499443317504188,6.483072291312938,0.14148082932759354
W01,W01_S04,2022-09-01,9,9,2.1778364517769355,0.7783319306797895,6.057326611595205,21.511046648029495,0.6520607983145097,-6.385980710790489,-8.035925042540903,12.443307322385694,-1.6499443317504188,8.201572268369956,0.14148082932759354
W01,W01_S04,2022-10-01,10,10,0.7922590430808791,-0.2328668660478772,4.032805345443992,22.07781819371237,0.6520607983145097,-8.410501976941703,-10.060446308692118,12.443307322385694,-1.6499443317504188,8.768343814052832,0.14148082932759354
W01,W01_S04,2022-11-01,11,11,2.8335252069426944,1.0415215926326804,17.62505951574111,17.74755211593745,0.6520607983145097,5.1817521933554165,3.5318078616050013,12.443307322385694,-1.6499443317504188,4.43807773627791,0.14148082932759354
W01,W01_S04,2022-12-01,12,12,2.1852898919064847,0.7817484933885961,28.509663866671502,13.966194669049303,0.6520607983145097,16.06635654428581,14.416412212535393,12.443307322385694,-1.6499443317504188,0.6567202893897637,0.14148082932759354
W01,W01_S04,2023-01-01,13,1,17.863286258968248,2.8827475595842857,42.62683713866264,15.31699974785786,0.6520607983145097,30.183529816276945,28.533585484526526,12.443307322385694,-1.6499443317504188,2.007525368198321,0.14148082932759354
W01,W01_S04,2023-02-01,14,2,4.483890525885266,1.5004910905241133,6.709443511439975,11.119773242574318,0.6520607983145097,-5.733863810945719,-7.383808142696134,12.443307322385694,-1.6499443317504188,-2.189701137085221,0.14148082932759354
W01,W01_S04,2023-03-01,15,3,3.8646099553971807,1.3518607598439831,6.47514530444993,9.78051205171796,0.6520607983145097,-5.968162017935764,-7.61810634968618,12.443307322385694,-1.6499443317504188,-3.5289623279415796,0.14148082932759354
W01,W01_S04,2023-04-01,16,4,2.295042234818732,0.830751246314301,8.71527614820802,7.75779698242848,0.6520607983145097,-3.7280311741776746,-5.37797550592809,12.443307322385694,-1.6499443317504188,-5.551677397231059,0.14148082932759354
W01,W01_S04,2023-05-01,17,5,1.1785734904574237,0.16430480076877207,3.599430656538626,8.663045342738148,0.6520607983145097,-8.843876665847068,-10.493820997597483,12.443307322385694,-1.6499443317504188,-4.646429036921392,0.14148082932759354
W01,W01_S04,2023-06-01,18,6,1.1197231025095638,0.11308142483847772,4.363877182483433,11.343106051932788,0.6520607983145097,-8.07943013990226,-9.729374471652676,12.443307322385694,-1.6499443317504188,-1.9663683277267516,0.14148082932759354
W01,W01_S05,2022-01-01,1,1,1.7634796571891178,0.5672889351520274,25.115348853099267,15.516763004492276,0.7797244457370041,14.37635541653143,11.022097198963158,10.738993436567837,-3.354258217568276,1.8764738613367165,0.2691444767500879
W01,W01_S05,2022-02-01,2,2,2.05099615070662,0.7183256022999012,8.275957751284604,11.272177757142419,0.7797244457370041,-2.4630356852832325,-5.817293902851505,10.738993436567837,-3.354258217568276,-2.3681113860131404,0.2691444767500879
W01,W01_S05,2022-03-01,3,3,1.409983029647789,0.3435776686068593,27.199745304803535,8.086908570218958,0.7797244457370041,16.460751868235697,13.106493650667426,10.738993436567837,-3.354258217568276,-5.553380572936602,0.2691444767500879
W01,W01_S05,2022-04-01,4,4,2.561779683850474,0.9407022059636206,4.051887968621079,10.888789270149456,0.7797244457370041,-6.687105467946758,-10.04136368551503,10.738993436567837,-3.354258217568276,-2.7514998730061038,0.2691444767500879
W01,W01_S05,2022-05-01,5,5,0.5426100044610958,-0.6113644409230525,8.342854393686832,10.488479890851675,0.7797244457370041,-2.396139042881005,-5.750397260449278,10.738993436567837,-3.354258217568276,-3.1518092523038845,0.2691444767500879
W01,W01_S05,2022-06-01,6,6,0.6638935349438025,-0.40963348130142163,4.581341560231849,10.127564857815793,0.7797244457370041,-6.157651876335988,-9.51191009390426,10.738993436567837,-3.354258217568276,-3.5127242853397664,0.2691444767500879
W01,W01_S05,2022-07-01,7,7,1.359460771687484,0.30708812971819816,6.097543630188229,13.317453416944474,0.7797244457370041,-4.641449806379608,-7.995708023947881,10.738993436567837,-3.354258217568276,-0.32283572621108547,0.2691444767500879
W01,W01_S05,2022-08-01,8,8,1.9300221358359968,0.6575314721960979,2.374711534052448,17.71673393362155,0.7797244457370041,-8.364281902515389,-11.718540120083661,10.738993436567837,-3.354258217568276,4.076444790465992,0.2691444767500879
W01,W01_S05,2022-09-01,9,9,2.0417146236807384,0.7137899566365646,3.2195842975387676,21.694153165825018,0.7797244457370041,-7.519409139029069,-10.873667356597341,10.738993436567837,-3.354258217568276,8.053864022669458,0.2691444767500879
W01,W01_S05,2022-10-01,10,10,0.9840425680414538,-0.01608612266084973,5.939222916088669,22.277450139949654,0.7797244457370041,-4.799770520479168,-8.15402873804744,10.738993436567837,-3.354258217568276,8.637160996794094,0.2691444767500879
W01,W01_S05,2022-11-01,11,11,1.0418503642598724,0.040998328661953985,8.699964582707677,23.132942314148693,0.7797244457370041,-2.0390288538601595,-5.393287071428432,10.738993436567837,-3.354258217568276,9.492653170993133,0.2691444767500879
W01,W01_S05,2022-12-01,12,12,1.8009162643014098,0.5882955711103907,18.175201592571693,14.828813944150593,0.7797244457370041,7.436208156003856,4.081949938435583,10.738993436567837,-3.354258217568276,1.188524800995033,0.2691444767500879
W01,W01_S05,2023-01-01,13,1,1.1209326130901227,0.11416102907184247,7.779415025207696,13.86308711495947,0.7797244457370041,-2.959578411360141,-6.313836628928414,10.738993436567837,-3.354258217568276,0.22279797180391014,0.2691444767500879
W01,W01_S05,2023-02-01,14,2,2.573014918507506,0.9450783313813238,7.242415992935329,11.36889459390322,0.7797244457370041,-3.496577443632508,-6.85083566120078,10.738993436567837,-3.354258217568276,-2.2713945492523386,0.2691444767500879
W01,W01_S05,2023-03-01,15,3,2.2134828257574224,0.7945672142972625,24.552351343811225,8.614317813205034,0.7797244457370041,13.813357907243388,10.459099689675115,10.738993436567837,-3.354258217568276,-5.025971329950526,0.2691444767500879
W01,W01_S05,2023-04-01,16,4,0.7074569070934154,-0.34607856002164117,4.609384550183066,8.5290165592471,0.7797244457370041,-6.129608886384771,-9.483867103953044,10.738993436567837,-3.354258217568276,-5.111272583908459,0.2691444767500879
W01,W01_S05,2023-05-01,17,5,0.7503425980182359,-0.28722537939428455,15.718185771239916,11.688164591889185,0.7797244457370041,4.97919233467208,1.6249341171038072,10.738993436567837,-3.354258217568276,-1.9521245512663743,0.2691444767500879
W01,W01_S05,2023-06-01,18,6,2.800105250467731,1.0296570059274535,11.326764789969168,12.113493638285489,0.7797244457370041,0.5877713534013314,-2.766486864166941,10.738993436567837,-3.354258217568276,-1.526795504870071,0.2691444767500879
W01,W01_S06,2022-01-01,1,1,0.7190685234819608,-0.32979862193300724,18.200093451130815,12.13991385073643,0.5635121332954093,4.291576633169528,4.106841796994706,13.908516817961287,-0.184734836174826,-0.8579710238502205,0.052932164308493124
W01,W01_S06,2022-02-01,2,2,1.6467271771031629,0.4987897890852,30.259055514285947,13.844592719163384,0.5635121332954093,16.350538696324662,16.165803860149836,13.908516817961287,-0.184734836174826,0.8467078445767324,0.052932164308493124
W01,W01_S06,2022-03-01,3,3,2.182052668671978,0.780266024916074,15.701096776193921,10.393793468247871,0.5635121332954093,1.7925799582326345,1.607845122057812,13.908516817961287,-0.184734836174826,-2.60409140633878,0.052932164308493124
W01,W01_S06,2022-04-01,4,4,2.9268566217502716,1.073929021798743,1.693147293156971,7.04431315201316,0.5635121332954093,-12.215369524804316,-12.400104360979139,13.908516817961287,-0.184734836174826,-5.953571722573491,0.052932164308493124
W01,W01_S06,2022-05-01,5,5,3.9978332791897397,1.3857525341556036,1.9464897221092858,7.0837118555882075,0.5635121332954093,-11.962027095852001,-12.146761932026823,13.908516817961287,-0.184734836174826,-5.914173018998444,0.052932164308493124
W01,W01_S06,2022-06-01,6,6,3.9079711126772243,1.3630183423101316,4.199812324150997,10.309971779229128,0.5635121332954093,-9.70870449381029,-9.893439329985112,13.908516817961287,-0.184734836174826,-2.6879130953575228,0.052932164308493124
W01,W01_S06,2022-07-01,7,7,1.3222538953764182,0.27933777698072687,6.7143950906643575,12.017968664309453,0.5635121332954093,-7.194121727296929,-7.378856563471752,13.908516817961287,-0.184734836174826,-0.9799162102771977,0.052932164308493124
W01,W01_S06,2022-08-01,8,8,3.1766757722050305,1.1558352953753297,4.517291595085894,18.095196560897858,0.5635121332954093,-9.391225222875393,-9.575960059050216,13.908516817961287,-0.184734836174826,5.0973116863112065,0.052932164308493124
W01,W01_S06,2022-09-01,9,9,0.6039210099046615,-0.5043118679030907,15.015003088808315,24.355086033951828,0.5635121332954093,1.1064862708470287,0.9217514346722062,13.908516817961287,-0.184734836174826,11.357201159365177,0.052932164308493124
W01,W01_S06,2022-10-01,10,10,5.37817074818685,1.6823483067266158,3.566703862799456,19.62096764983064,0.5635121332954093,-10.341812955161831,-10.526547791336654,13.908516817961287,-0.184734836174826,6.623082775243988,0.052932164308493124
W01,W01_S06,2022-11-01,11,11,1.633737131320613,0.49087010915135565,15.425284067772727,20.117443837164988,0.5635121332954093,1.5167672498114406,1.3320324136366182,13.908516817961287,-0.184734836174826,7.119558962578337,0.052932164308493124
W01,W01_S06,2022-12-01,12,12,1.305481392491195,0.2665718558890157,4.258222650986881,17.037685800515256,0.5635121332954093,-9.650294166974405,-9.835029003149227,13.908516817961287,-0.184734836174826,4.0398009259286045,0.052932164308493124
W01,W01_S06,2023-01-01,13,1,1.1331643180491608,0.12501400069975954,16.926855433528292,18.34041294072502,0.5635121332954093,3.0183386155670053,2.833603779392183,13.908516817961287,-0.184734836174826,5.342528066138369,0.052932164308493124
W01,W01_S06,2023-02-01,14,2,0.3852511969359828,-0.9538596978795799,62.21656222187323,12.100901544231519,0.5635121332954093,48.30804540391195,48.12331056773712,13.908516817961287,-0.184734836174826,-0.8969833303551322,0.052932164308493124
W01,W01_S06,2023-03-01,15,3,2.772405275068257,1.0197152737680981,23.520800733619563,5.597791133147004,0.5635121332954093,9.612283915658276,9.427549079483454,13.908516817961287,-0.184734836174826,-7.4000937414396475,0.052932164308493124
W01,W01_S06,2023-04-01,16,4,1.842811652409705,0.6112924772687202,13.329777904124027,7.848708151255253,0.5635121332954093,-0.5787389138372596,-0.7634737500120821,13.908516817961287,-0.184734836174826,-5.149176723331398,0.052932164308493124
W01,W01_S06,2023-05-01,17,5,2.4832788002370356,0.909579783846149,7.614557132922261,8.163642516822303,0.5635121332954093,-6.293959685039026,-6.478694521213848,13.908516817961287,-0.184734836174826,-4.834242357764348,0.052932164308493124
W01,W01_S06,2023-06-01,18,6,1.5445596380317617,0.43473884579500677,5.248153860090216,9.849826084730426,0.5635121332954093,-8.66036295787107,-8.845097794045893,13.908516817961287,-0.184734836174826,-3.1480587898562256,0.052932164308493124
W02,W02_S01,2022-01-01,1,1,0.4621042346322042,-0.771964797260858,9.672129330470886,18.641107390760702,0.4319374416799183,-11.679035531878066,-4.421122323665223,21.351164862348952,7.257913208212839,5.961962493850743,-0.07864252730699783
W02,W02_S01,2022-02-01,2,2,0.7845770882023777,-0.2426104475163492,59.52498262352767,7.527554719047996,0.4319374416799183,38.17381776117872,45.43173096939156,21.351164862348952,7.257913208212839,-5.151590177861963,-0.07864252730699783
W02,W02_S01,2022-03-01,3,3,0.9992979630460008,-7.022834973366976e-4,22.571217714328863,7.0063218021146785,0.4319374416799183,1.2200528519799114,8.477966060192754,21.351164862348952,7.257913208212839,-5.67282309479528,-0.07864252730699783
W02,W02_S01,2022-04-01,4,4,0.8358580824518511,-0.1792964381406411,8.045001096493316,7.711923806429421,0.4319374416799183,-13.306163765855636,-6.048250557642794,21.351164862348952,7.257913208212839,-4.967221090480538,-0.07864252730699783
W02,W02_S01,2022-05-01,5,5,1.4638946178212526,0.38110043058573284,3.559897450974238,9.733691749031678,0.4319374416799183,-17.791267411374715,-10.53335420316187,21.351164862348952,7.257913208212839,-2.945453147878281,-0.07864252730699783
W02,W02_S01,2022-06-01,6,6,0.7497013448390909,-0.2880803586384072,12.252789802422607,6.477381592951896,0.4319374416799183,-9.098375059926346,-1.8404618517135027,21.351164862348952,7.257913208212839,-6.201763303958063,-0.07864252730699783
W02,W02_S01,2022-07-01,7,7,0.9948767481560501,-0.005136420696164601,8.522061960299121,16.017133340711535,0.4319374416799183,-12.829102902049831,-5.571189693836988,21.351164862348952,7.257913208212839,3.337988443801576,-0.07864252730699783
W02,W02_S01,2022-08-01,8,8,0.3196616176834074,-1.140492287416859,14.490617004743813,15.716381184167249,0.4319374416799183,-6.860547857605139,0.3973653506077035,21.351164862348952,7.257913208212839,3.03723628725729,-0.07864252730699783
W02,W02_S01,2022-09-01,9,9,0.8410935031034914,-0.1730524443290476,4.689441268833513,16.44702090663867,0.4319374416799183,-16.66172359351544,-9.403810385302595,21.351164862348952,7.257913208212839,3.7678760097287114,-0.07864252730699783
W02,W02_S01,2022-10-01,10,10,0.5783163965611794,-0.5476341611831077,16.755396313309728,22.477725661629677,0.4319374416799183,-4.595768549039224,2.6621446591736184,21.351164862348952,7.257913208212839,9.798580764719718,-0.07864252730699783
